  297.237  403.413   13.164   3.7199  2  8  4.5  5.5
  299.645  405.885   13.172   0.0073  2  8  3.5  2.5
  324.948  431.196   13.173   0.4770  2  8  0.5  0.5
  324.948  431.248   13.180   0.5619  2  8  0.5  1.5
  319.972  426.305   13.184   1.7600  2  8  2.5  3.5
  330.572  436.908   13.184   0.0636  2  8  1.5  1.5
  324.799  431.196   13.192   0.0420  2  8  1.5  0.5
  324.799  431.248   13.198   0.4569  2  8  1.5  1.5
  324.799  431.424   13.220   1.1448  2  8  1.5  2.5
  319.972  426.647   13.226   0.0455  2  8  2.5  1.5
  331.531  438.321   13.240   0.4570  2  8  0.5  0.5
  299.645  406.437   13.241   1.0311  2  8  3.5  4.5
  297.237  404.033   13.241   0.0027  2  8  4.5  3.5
  325.413  432.324   13.255   1.1231  2  8  2.5  3.5
  378.468  485.595   13.282   1.2209  2  8  0.5  1.5
  305.521  412.653   13.283   0.0614  2  8  3.5  3.5
  321.218  428.426   13.292   0.2028  2  8  1.5  2.5
  302.060  409.385   13.307   0.7181  2  8  2.5  2.5
  302.060  409.415   13.310   0.0249  2  8  2.5  1.5
  330.572  438.115   13.334   0.1695  2  8  1.5  2.5
  303.576  411.199   13.344   0.0427  2  8  1.5  2.5
  330.572  438.321   13.359   0.0242  2  8  1.5  0.5
  321.218  429.061   13.371   0.6199  2  8  1.5  1.5
  299.645  408.004   13.435   1.2099  2  8  3.5  3.5
  319.972  428.426   13.447   0.1791  2  8  2.5  2.5
  331.531  440.330   13.490   0.0004  2  8  0.5  1.5
  331.531  440.522   13.513   0.0442  2  8  0.5  0.5
  319.972  429.061   13.525   0.1007  2  8  2.5  1.5
  302.060  411.199   13.532   0.3502  2  8  2.5  2.5
  297.237  406.437   13.539   1.8732  2  8  4.5  4.5
  299.645  408.984   13.556   0.5775  2  8  3.5  4.5
  302.060  411.596   13.581   0.1920  2  8  2.5  3.5
  325.413  435.024   13.590   0.0869  2  8  2.5  1.5
  299.645  409.385   13.606   0.0003  2  8  3.5  2.5
  330.572  440.330   13.608   0.0003  2  8  1.5  1.5
  305.521  415.329   13.615   0.0239  2  8  3.5  2.5
  325.413  435.301   13.624   0.1134  2  8  2.5  2.5
  330.572  440.522   13.632   0.5833  2  8  1.5  0.5
  321.218  431.196   13.636   0.0174  2  8  1.5  0.5
  321.218  431.248   13.642   0.0018  2  8  1.5  1.5
  324.948  435.024   13.648   0.0209  2  8  0.5  1.5
  321.218  431.424   13.664   0.0636  2  8  1.5  2.5
  324.799  435.024   13.666   0.0049  2  8  1.5  1.5
  324.799  435.301   13.701   0.3615  2  8  1.5  2.5
  302.060  412.653   13.712   0.2283  2  8  2.5  3.5
  303.576  414.204   13.716   0.3315  2  8  1.5  1.5
  325.413  436.422   13.763   1.0670  2  8  2.5  3.5
  319.972  431.248   13.797   0.0349  2  8  2.5  1.5
  319.972  431.424   13.818   0.0491  2  8  2.5  2.5
  325.413  436.908   13.824   0.0215  2  8  2.5  1.5
  299.645  411.199   13.831   0.1173  2  8  3.5  2.5
  297.237  408.984   13.855   0.0001  2  8  4.5  4.5
  303.576  415.329   13.856   0.1416  2  8  1.5  2.5
  309.304  421.152   13.868   0.0410  2  8  2.5  1.5
  333.104  445.046   13.879   2.6132  2  8  3.5  3.5
  299.645  411.596   13.880   0.0595  2  8  3.5  3.5
  324.948  436.908   13.881   0.0424  2  8  0.5  1.5
  324.799  436.908   13.900   0.0434  2  8  1.5  1.5
  302.060  414.204   13.904   0.0795  2  8  2.5  1.5
  319.972  432.324   13.930   0.6499  2  8  2.5  3.5
  309.304  421.773   13.944   0.0001  2  8  2.5  2.5
  333.104  445.641   13.953   0.2905  2  8  3.5  4.5
  333.086  445.641   13.955   3.0083  2  8  4.5  4.5
  325.413  438.115   13.973   0.0054  2  8  2.5  2.5
  299.645  412.653   14.011   0.0004  2  8  3.5  3.5
  302.060  415.329   14.044   0.0097  2  8  2.5  2.5
  324.799  438.115   14.050   0.0361  2  8  1.5  2.5
  324.948  438.321   14.057   0.0330  2  8  0.5  0.5
  324.799  438.321   14.075   0.0240  2  8  1.5  0.5
  321.218  435.024   14.110   0.0673  2  8  1.5  1.5
  321.218  435.301   14.145   0.0007  2  8  1.5  2.5
  297.237  411.596   14.179   0.0528  2  8  4.5  3.5
  325.413  440.330   14.248   0.3505  2  8  2.5  1.5
  309.304  424.257   14.252   0.0050  2  8  2.5  2.5
  319.972  435.024   14.265   0.1041  2  8  2.5  1.5
  319.972  435.301   14.299   0.0521  2  8  2.5  2.5
  324.948  440.330   14.306   0.3169  2  8  0.5  1.5
  297.237  412.653   14.310   0.0018  2  8  4.5  3.5
  324.799  440.330   14.324   0.4575  2  8  1.5  1.5
  299.645  415.329   14.343   0.0452  2  8  3.5  2.5
  321.218  436.908   14.344   0.0151  2  8  1.5  1.5
  324.799  440.522   14.348   0.0146  2  8  1.5  0.5
  305.521  421.773   14.413   0.0556  2  8  3.5  2.5
  319.972  436.422   14.438   0.0312  2  8  2.5  3.5
  321.218  438.115   14.493   0.1098  2  8  1.5  2.5
  319.972  436.908   14.498   0.0024  2  8  2.5  1.5
  309.304  426.305   14.506   0.0047  2  8  2.5  3.5
  321.218  438.321   14.519   0.0914  2  8  1.5  0.5
  309.304  426.647   14.549   0.1019  2  8  2.5  1.5
  303.576  421.152   14.578   0.0001  2  8  1.5  1.5
  319.972  438.115   14.648   0.0015  2  8  2.5  2.5
  303.576  421.773   14.655   0.0013  2  8  1.5  2.5
  305.521  424.257   14.721   0.0061  2  8  3.5  2.5
  303.576  422.324   14.723   0.0011  2  8  1.5  0.5
  302.060  421.152   14.766   0.0131  2  8  2.5  1.5
  321.218  440.330   14.768   0.0496  2  8  1.5  1.5
  309.304  428.426   14.769   0.0099  2  8  2.5  2.5
  325.413  445.046   14.833   0.0031  2  8  2.5  3.5
  302.060  421.773   14.843   0.0057  2  8  2.5  2.5
  309.304  429.061   14.848   0.0442  2  8  2.5  1.5
  319.972  440.330   14.923   0.1848  2  8  2.5  1.5
  305.521  426.305   14.975   0.0152  2  8  3.5  3.5
  309.304  431.248   15.119   0.0037  2  8  2.5  1.5
  309.304  431.424   15.141   0.0067  2  8  2.5  2.5
  299.645  421.773   15.142   0.0329  2  8  3.5  2.5
  305.521  428.426   15.238   0.0691  2  8  3.5  2.5
  303.576  426.647   15.259   0.0004  2  8  1.5  1.5
  302.060  426.647   15.447   0.0027  2  8  2.5  1.5
  299.645  424.257   15.450   0.0048  2  8  3.5  2.5
  319.972  445.046   15.507   0.0005  2  8  2.5  3.5
  303.576  429.061   15.558   0.0011  2  8  1.5  1.5
  309.304  435.024   15.587   0.0004  2  8  2.5  1.5
  305.521  431.424   15.610   0.0001  2  8  3.5  2.5
  309.304  435.301   15.622   0.0092  2  8  2.5  2.5
  299.645  426.305   15.704   0.0012  2  8  3.5  3.5
  305.521  432.324   15.722   0.0144  2  8  3.5  3.5
  302.060  429.061   15.746   0.0069  2  8  2.5  1.5
  305.521  432.991   15.804   0.0001  2  8  3.5  4.5
  309.304  436.908   15.821   0.0136  2  8  2.5  1.5
  303.576  431.196   15.823   0.0664  2  8  1.5  0.5
  303.576  431.248   15.830   0.0245  2  8  1.5  1.5
  303.576  431.424   15.851   0.0019  2  8  1.5  2.5
  299.645  428.426   15.967   0.0003  2  8  3.5  2.5
  309.304  438.115   15.971   0.0496  2  8  2.5  2.5
  297.237  426.305   16.002   0.0265  2  8  4.5  3.5
  302.060  431.248   16.017   0.0748  2  8  2.5  1.5
  302.060  431.424   16.039   0.0256  2  8  2.5  2.5
  305.521  435.301   16.091   0.0315  2  8  3.5  2.5
  302.060  432.324   16.151   0.0022  2  8  2.5  3.5
  305.521  436.422   16.230   0.0454  2  8  3.5  3.5
  309.304  440.330   16.245   0.0001  2  8  2.5  1.5
  303.576  435.024   16.298   0.0001  2  8  1.5  1.5
  303.576  435.301   16.332   0.0005  2  8  1.5  2.5
  299.645  431.424   16.339   0.0744  2  8  3.5  2.5
  305.521  438.115   16.440   0.0135  2  8  3.5  2.5
  299.645  432.324   16.450   0.0286  2  8  3.5  3.5
  302.060  435.024   16.486   0.0006  2  8  2.5  1.5
  302.060  435.301   16.520   0.0060  2  8  2.5  2.5
  303.576  436.908   16.531   0.0024  2  8  1.5  1.5
  303.576  438.115   16.681   0.0002  2  8  1.5  2.5
  303.576  438.321   16.706   0.0002  2  8  1.5  0.5
  302.060  436.908   16.719   0.0032  2  8  2.5  1.5
  297.237  432.324   16.749   0.0943  2  8  4.5  3.5
  299.645  435.301   16.819   0.0135  2  8  3.5  2.5
  309.304  445.046   16.830   0.0027  2  8  2.5  3.5
  302.060  438.115   16.869   0.0010  2  8  2.5  2.5
  299.645  438.115   17.168   0.0009  2  8  3.5  2.5
  297.237  436.314   17.243   0.0001  2  8  4.5  5.5
  297.237  436.422   17.257   0.0131  2  8  4.5  3.5
  305.521  445.046   17.299   0.0039  2  8  3.5  3.5
  305.521  445.641   17.373   0.0019  2  8  3.5  4.5
  299.645  445.046   18.028   0.0005  2  8  3.5  3.5
  299.645  445.641   18.101   0.0001  2  8  3.5  4.5
  297.237  445.641   18.400   0.0001  2  8  4.5  4.5
  331.531  481.725   18.622   0.0006  2  8  0.5  0.5
  330.572  481.725   18.741   0.0008  2  8  1.5  0.5
  331.531  485.595   19.102   0.0003  2  8  0.5  1.5
  330.572  485.595   19.221   0.0030  2  8  1.5  1.5
  324.799  481.725   19.457   0.0030  2  8  1.5  0.5
  325.413  485.595   19.860   0.0155  2  8  2.5  1.5
  321.218  481.725   19.900   0.0118  2  8  1.5  0.5
  324.799  485.595   19.936   0.0006  2  8  1.5  1.5
  321.218  485.595   20.380   0.0015  2  8  1.5  1.5
  319.972  485.595   20.535   0.0094  2  8  2.5  1.5
  309.304  485.595   21.857   0.0006  2  8  2.5  1.5
  378.468  671.917   36.383   0.0004  2  9  0.5  1.5
  378.468  672.904   36.506   0.0001  2  4  0.5  0.5
  378.468  673.697   36.604   0.0002  2  4  0.5  1.5
  378.468  673.922   36.632   0.0006  2  9  0.5  0.5
  378.468  674.640   36.721   0.0004  2  9  0.5  1.5
  378.468  677.462   37.071   0.0003  2  9  0.5  1.5
  378.468  677.768   37.109   0.0003  2  4  0.5  1.5
  378.468  679.803   37.361   0.0002  2  9  0.5  1.5
  378.468  682.326   37.674   0.0001  2  9  0.5  1.5
  378.468  682.373   37.680   0.0001  2  9  0.5  0.5
  378.468  695.508   39.308   0.0004  2  4  0.5  0.5
  378.468  695.624   39.323   0.0007  2  4  0.5  1.5
  333.086  653.088   39.676   0.0006  2  9  4.5  3.5
  333.086  654.989   39.911   0.0007  2  9  4.5  3.5
  378.468  701.811   40.090   0.0002  2  4  0.5  1.5
  378.468  701.838   40.093   0.0002  2  4  0.5  0.5
  333.086  656.856   40.143   0.0004  2  9  4.5  3.5
  333.104  657.331   40.199   0.0006  2  9  3.5  2.5
  325.413  649.957   40.239   0.0022  2  9  2.5  3.5
  330.572  655.465   40.282   0.0004  2  9  1.5  2.5
  378.468  703.891   40.348   0.0002  2  4  0.5  1.5
  333.104  659.673   40.490   0.0010  2  9  3.5  2.5
  325.413  653.088   40.627   0.0003  2  9  2.5  3.5
  331.531  659.267   40.634   0.0001  2  9  0.5  1.5
  324.799  652.692   40.654   0.0017  2  9  1.5  2.5
  319.972  649.957   40.913   0.0028  2  9  2.5  3.5
  325.413  655.465   40.921   0.0011  2  9  2.5  2.5
  324.799  655.465   40.998   0.0002  2  9  1.5  2.5
  324.948  655.701   41.008   0.0012  2  9  0.5  1.5
  325.413  656.233   41.017   0.0005  2  9  2.5  2.5
  324.799  655.701   41.027   0.0011  2  9  1.5  1.5
  324.799  656.233   41.093   0.0005  2  9  1.5  2.5
  325.413  656.856   41.094   0.0001  2  9  2.5  3.5
  321.218  652.692   41.098   0.0004  2  9  1.5  2.5
  324.948  657.387   41.217   0.0014  2  9  0.5  0.5
  324.799  657.331   41.229   0.0002  2  9  1.5  2.5
  324.799  657.387   41.236   0.0002  2  9  1.5  0.5
  319.972  652.692   41.252   0.0013  2  9  2.5  2.5
  319.972  653.088   41.301   0.0005  2  9  2.5  3.5
  324.948  659.267   41.451   0.0002  2  9  0.5  1.5
  324.799  659.267   41.469   0.0006  2  9  1.5  1.5
  321.218  655.701   41.471   0.0004  2  9  1.5  1.5
  321.218  656.233   41.537   0.0001  2  9  1.5  2.5
  319.972  655.465   41.596   0.0004  2  9  2.5  2.5
  319.972  655.701   41.625   0.0002  2  9  2.5  1.5
  321.218  657.855   41.738   0.0009  2  9  1.5  1.5
  319.972  657.331   41.827   0.0001  2  9  2.5  2.5
  321.218  659.267   41.913   0.0006  2  9  1.5  1.5
  333.104  671.917   42.008   0.0001  2  9  3.5  2.5
  319.972  658.927   42.025   0.0001  2  9  2.5  3.5
  333.104  672.627   42.096   0.0002  2  4  3.5  2.5
  333.104  673.413   42.193   0.0015  2  9  3.5  2.5
  333.086  673.920   42.258   0.0024  2  9  4.5  3.5
  330.572  671.917   42.322   0.0008  2  9  1.5  1.5
  330.572  671.917   42.322   0.0003  2  9  1.5  2.5
  333.086  674.454   42.325   0.0006  2  4  4.5  3.5
  330.572  672.627   42.410   0.0001  2  4  1.5  2.5
  330.572  672.737   42.423   0.0001  2  4  1.5  1.5
  330.572  672.904   42.444   0.0002  2  4  1.5  0.5
  331.531  673.922   42.451   0.0015  2  9  0.5  0.5
  330.572  673.413   42.507   0.0003  2  9  1.5  2.5
  331.531  674.640   42.540   0.0001  2  9  0.5  1.5
  330.572  673.922   42.570   0.0002  2  9  1.5  0.5
  309.304  652.692   42.575   0.0004  2  9  2.5  2.5
  309.304  653.088   42.624   0.0005  2  9  2.5  3.5
  333.104  677.270   42.671   0.0002  2  9  3.5  2.5
  305.521  649.957   42.705   0.0014  2  9  3.5  3.5
  333.104  677.727   42.728   0.0003  2  4  3.5  2.5
  333.086  678.152   42.783   0.0007  2  4  4.5  3.5
  333.104  678.374   42.808   0.0002  2  4  3.5  2.5
  305.521  650.909   42.823   0.0145  2  9  3.5  4.5
  309.304  654.989   42.860   0.0063  2  9  2.5  3.5
  330.572  676.327   42.869   0.0006  2  4  1.5  0.5
  331.531  677.462   42.890   0.0001  2  9  0.5  1.5
  333.104  679.147   42.904   0.0011  2  9  3.5  2.5
  331.531  677.768   42.928   0.0007  2  4  0.5  1.5
  333.104  679.406   42.936   0.0001  2  4  3.5  4.5
  330.572  677.270   42.985   0.0012  2  9  1.5  2.5
  333.086  679.817   42.990   0.0050  2  9  4.5  3.5
  333.086  679.852   42.994   0.0004  2  4  4.5  3.5
  330.572  677.462   43.009   0.0003  2  9  1.5  1.5
  330.572  677.489   43.013   0.0004  2  9  1.5  0.5
  324.948  671.917   43.019   0.0021  2  9  0.5  1.5
  333.104  680.108   43.023   0.0002  2  4  3.5  4.5
  324.799  671.917   43.038   0.0003  2  9  1.5  1.5
  324.799  671.917   43.038   0.0022  2  9  1.5  2.5
  330.572  677.727   43.042   0.0014  2  4  1.5  2.5
  305.521  652.692   43.044   0.0007  2  9  3.5  2.5
  331.531  678.737   43.048   0.0031  2  9  0.5  1.5
  325.413  672.627   43.049   0.0016  2  4  2.5  2.5
  305.521  652.738   43.050   0.0134  2  9  3.5  4.5
  325.413  672.737   43.063   0.0012  2  4  2.5  1.5
  325.413  672.762   43.066   0.0001  2  4  2.5  3.5
  333.104  680.477   43.069   0.0011  2  9  3.5  2.5
  333.086  680.528   43.078   0.0008  2  4  4.5  3.5
  331.531  679.000   43.081   0.0010  2  9  0.5  0.5
  309.304  656.856   43.091   0.0040  2  9  2.5  3.5
  305.521  653.088   43.093   0.0072  2  9  3.5  3.5
  331.531  679.185   43.104   0.0012  2  4  0.5  1.5
  330.572  678.374   43.122   0.0001  2  4  1.5  2.5
  324.799  672.627   43.126   0.0002  2  4  1.5  2.5
  324.799  672.737   43.139   0.0001  2  4  1.5  1.5
  309.304  657.331   43.150   0.0075  2  9  2.5  2.5
  333.104  681.171   43.155   0.0011  2  4  3.5  2.5
  324.799  672.904   43.160   0.0005  2  4  1.5  0.5
  330.572  678.737   43.167   0.0018  2  9  1.5  1.5
  331.531  679.803   43.181   0.0002  2  9  0.5  1.5
  325.413  673.697   43.182   0.0003  2  4  2.5  1.5
  330.572  679.000   43.200   0.0001  2  9  1.5  0.5
  325.413  673.920   43.210   0.0031  2  9  2.5  3.5
  309.304  657.855   43.215   0.0127  2  9  2.5  1.5
