35.000   0.10000E+18            0.00000          0.00000          0.00002          0.00281          0.07629          0.40639          0.42646          0.08474          0.00326          0.00002
35.000   0.10000E+19            0.00000          0.00000          0.00002          0.00284          0.07658          0.40667          0.42604          0.08458          0.00326          0.00002
35.000   0.10000E+20            0.00000          0.00000          0.00003          0.00312          0.07947          0.40938          0.42183          0.08297          0.00318          0.00002
35.000   0.10000E+21            0.00000          0.00000          0.00012          0.00671          0.10885          0.43138          0.38173          0.06870          0.00249          0.00002
35.000   0.10000E+22            0.00001          0.00046          0.01031          0.09525          0.33330          0.39950          0.14657          0.01425          0.00034          0.00000
35.000   0.10000E+23            0.02954          0.14764          0.33779          0.33135          0.13113          0.01971          0.00105          0.00002          0.00000          0.00000
36.000   0.10000E+18            0.00000          0.00000          0.00001          0.00167          0.05411          0.35258          0.46547          0.11992          0.00617          0.00006
36.000   0.10000E+19            0.00000          0.00000          0.00001          0.00169          0.05432          0.35291          0.46513          0.11972          0.00616          0.00006
36.000   0.10000E+20            0.00000          0.00000          0.00001          0.00186          0.05650          0.35611          0.46169          0.11774          0.00603          0.00006
36.000   0.10000E+21            0.00000          0.00000          0.00006          0.00408          0.07905          0.38399          0.42799          0.09993          0.00485          0.00005
36.000   0.10000E+22            0.00000          0.00025          0.00628          0.06791          0.28494          0.42024          0.19492          0.02467          0.00079          0.00001
36.000   0.10000E+23            0.02099          0.11739          0.30712          0.35267          0.16750          0.03102          0.00210          0.00005          0.00000          0.00000
37.000   0.10000E+18            0.00000          0.00000          0.00001          0.00099          0.03782          0.29847          0.49005          0.16156          0.01096          0.00015
37.000   0.10000E+19            0.00000          0.00000          0.00001          0.00100          0.03797          0.29881          0.48980          0.16132          0.01094          0.00015
37.000   0.10000E+20            0.00000          0.00000          0.00001          0.00110          0.03957          0.30216          0.48727          0.15902          0.01072          0.00015
37.000   0.10000E+21            0.00000          0.00000          0.00003          0.00246          0.05643          0.33259          0.46156          0.13799          0.00883          0.00012
37.000   0.10000E+22            0.00000          0.00013          0.00377          0.04738          0.23634          0.42457          0.24608          0.04001          0.00169          0.00002
37.000   0.10000E+23            0.01472          0.09172          0.27274          0.36391          0.20564          0.04645          0.00395          0.00012          0.00000          0.00000
38.000   0.10000E+18            0.00000          0.00000          0.00000          0.00058          0.02609          0.24715          0.49936          0.20812          0.01835          0.00033
38.000   0.10000E+19            0.00000          0.00000          0.00000          0.00059          0.02621          0.24748          0.49921          0.20787          0.01831          0.00033
38.000   0.10000E+20            0.00000          0.00000          0.00000          0.00065          0.02735          0.25073          0.49762          0.20532          0.01799          0.00033
38.000   0.10000E+21            0.00000          0.00000          0.00002          0.00147          0.03967          0.28111          0.48059          0.18177          0.01512          0.00027
38.000   0.10000E+22            0.00000          0.00007          0.00224          0.03244          0.19079          0.41358          0.29634          0.06113          0.00337          0.00005
38.000   0.10000E+23            0.01021          0.07051          0.23694          0.36486          0.24332          0.06642          0.00699          0.00026          0.00000          0.00000
39.000   0.10000E+18            0.00000          0.00000          0.00000          0.00034          0.01780          0.20064          0.49400          0.25740          0.02912          0.00070
39.000   0.10000E+19            0.00000          0.00000          0.00000          0.00034          0.01788          0.20094          0.49393          0.25713          0.02907          0.00070
39.000   0.10000E+20            0.00000          0.00000          0.00000          0.00038          0.01869          0.20392          0.49325          0.25445          0.02861          0.00069
39.000   0.10000E+21            0.00000          0.00000          0.00001          0.00087          0.02752          0.23243          0.48475          0.22936          0.02449          0.00057
39.000   0.10000E+22            0.00000          0.00004          0.00132          0.02183          0.15031          0.38978          0.34186          0.08848          0.00627          0.00011
39.000   0.10000E+23            0.00701          0.05338          0.20168          0.35614          0.27820          0.09098          0.01174          0.00055          0.00001          0.00000
40.000   0.10000E+18            0.00000          0.00000          0.00000          0.00020          0.01202          0.16000          0.47570          0.30668          0.04400          0.00138
40.000   0.10000E+19            0.00000          0.00000          0.00000          0.00020          0.01208          0.16027          0.47572          0.30641          0.04394          0.00138
40.000   0.10000E+20            0.00000          0.00000          0.00000          0.00022          0.01264          0.16289          0.47583          0.30373          0.04332          0.00135
40.000   0.10000E+21            0.00000          0.00000          0.00000          0.00052          0.01886          0.18844          0.47505          0.27828          0.03770          0.00114
40.000   0.10000E+22            0.00000          0.00002          0.00077          0.01448          0.11586          0.35653          0.37925          0.12185          0.01099          0.00025
40.000   0.10000E+23            0.00476          0.03985          0.16842          0.33906          0.30809          0.11972          0.01878          0.00109          0.00002          0.00000
41.000   0.10000E+18            0.00000          0.00000          0.00000          0.00012          0.00805          0.12556          0.44699          0.35313          0.06357          0.00256
41.000   0.10000E+19            0.00000          0.00000          0.00000          0.00012          0.00809          0.12578          0.44707          0.35287          0.06349          0.00256
41.000   0.10000E+20            0.00000          0.00000          0.00000          0.00013          0.00848          0.12801          0.44782          0.35032          0.06270          0.00252
41.000   0.10000E+21            0.00000          0.00000          0.00000          0.00030          0.01280          0.15009          0.45350          0.32574          0.05539          0.00216
41.000   0.10000E+22            0.00000          0.00001          0.00044          0.00948          0.08757          0.31740          0.40598          0.16038          0.01819          0.00054
41.000   0.10000E+23            0.00320          0.02935          0.13816          0.31537          0.33119          0.15179          0.02869          0.00206          0.00005          0.00000
42.000   0.10000E+18            0.00000          0.00000          0.00000          0.00007          0.00535          0.09711          0.41072          0.39407          0.08812          0.00452
42.000   0.10000E+19            0.00000          0.00000          0.00000          0.00007          0.00538          0.09729          0.41084          0.39384          0.08802          0.00451
42.000   0.10000E+20            0.00000          0.00000          0.00000          0.00008          0.00564          0.09914          0.41208          0.39152          0.08705          0.00445
42.000   0.10000E+21            0.00000          0.00000          0.00000          0.00018          0.00861          0.11764          0.42273          0.36897          0.07796          0.00386
42.000   0.10000E+22            0.00000          0.00000          0.00025          0.00613          0.06503          0.27571          0.42069          0.20249          0.02860          0.00108
42.000   0.10000E+23            0.00213          0.02136          0.11147          0.28702          0.34627          0.18587          0.04199          0.00368          0.00012          0.00000
43.000   0.10000E+18            0.00000          0.00000          0.00000          0.00004          0.00353          0.07413          0.36975          0.42728          0.11757          0.00758
43.000   0.10000E+19            0.00000          0.00000          0.00000          0.00004          0.00355          0.07428          0.36991          0.42708          0.11745          0.00758
43.000   0.10000E+20            0.00000          0.00000          0.00000          0.00004          0.00373          0.07577          0.37147          0.42510          0.11630          0.00748
43.000   0.10000E+21            0.00000          0.00000          0.00000          0.00010          0.00574          0.09090          0.38556          0.40555          0.10548          0.00658
43.000   0.10000E+22            0.00000          0.00000          0.00014          0.00393          0.04754          0.23421          0.42316          0.24608          0.04287          0.00205
43.000   0.10000E+23            0.00141          0.01536          0.08855          0.25596          0.35276          0.22033          0.05905          0.00628          0.00025          0.00000
44.000   0.10000E+18            0.00000          0.00000          0.00000          0.00002          0.00232          0.05592          0.32672          0.45119          0.15143          0.01217
44.000   0.10000E+19            0.00000          0.00000          0.00000          0.00002          0.00233          0.05604          0.32689          0.45103          0.15130          0.01216
44.000   0.10000E+20            0.00000          0.00000          0.00000          0.00003          0.00245          0.05722          0.32862          0.44945          0.14999          0.01202
44.000   0.10000E+21            0.00000          0.00000          0.00000          0.00006          0.00380          0.06932          0.34474          0.43358          0.13760          0.01069
44.000   0.10000E+22            0.00000          0.00000          0.00008          0.00249          0.03426          0.19498          0.41422          0.28874          0.06149          0.00367
44.000   0.10000E+23            0.00092          0.01093          0.06932          0.22396          0.35075          0.25335          0.08000          0.01022          0.00051          0.00001
45.000   0.10000E+18            0.00000          0.00000          0.00000          0.00001          0.00151          0.04174          0.28380          0.46496          0.18879          0.01874
45.000   0.10000E+19            0.00000          0.00000          0.00000          0.00001          0.00152          0.04183          0.28398          0.46484          0.18864          0.01872
45.000   0.10000E+20            0.00000          0.00000          0.00000          0.00001          0.00160          0.04275          0.28576          0.46370          0.18721          0.01852
45.000   0.10000E+21            0.00000          0.00000          0.00000          0.00004          0.00250          0.05225          0.30270          0.45190          0.17356          0.01666
45.000   0.10000E+22            0.00000          0.00000          0.00005          0.00157          0.02438          0.15935          0.39551          0.32805          0.08471          0.00625
45.000   0.10000E+23            0.00060          0.00770          0.05353          0.19250          0.34091          0.28316          0.10465          0.01594          0.00096          0.00002
