15.70367	2122
15.71226	2091
15.72084	2072
15.72941	2041
15.73799	2021
15.74656	2000
15.75513	1971
15.7637	1955
15.77226	1923
15.78082	1912
15.78937	1885
15.79793	1885
15.80647	1875
15.81502	1881
15.82356	1886
15.8321	1912
15.84064	1925
15.84918	1909
15.85771	1905
15.86623	1915
15.87476	1950
15.88328	1965
15.8918	1975
15.90031	1979
15.90882	1963
15.91733	1969
15.92584	1945
15.93434	1940
15.94284	1909
15.95133	1909
15.95983	1868
15.96831	1892
15.9768	1870
15.98528	1884
15.99376	1865
16.00224	1826
16.01071	1822
16.01918	1814
16.02765	1824
16.03612	1821
16.04458	1797
16.05303	1745
16.06149	1702
16.06994	1698
16.07839	1699
16.08683	1697
16.09528	1658
16.10371	1639
16.11215	1631
16.12058	1613
16.12901	1584
16.13744	1593
16.14586	1582
16.15428	1558
16.1627	1577
16.17111	1555
16.17952	1544
16.18793	1508
16.19633	1467
16.20473	1450
16.21313	1436
16.22152	1420
16.22991	1398
16.2383	1400
16.24669	1359
16.25507	1367
16.26345	1339
16.27182	1349
16.2802	1299
16.28856	1314
16.29693	1310
16.30529	1290
16.31365	1278
16.32201	1265
16.33036	1256
16.33871	1238
16.34706	1231
16.3554	1227
16.36374	1217
16.37208	1230
16.38042	1192
16.38875	1215
16.39707	1214
16.4054	1206
16.41372	1201
16.42204	1172
16.43035	1174
16.43867	1161
16.44697	1171
16.45528	1181
16.46358	1155
16.47188	1148
16.48018	1137
16.48847	1149
16.49676	1126
16.50505	1098
16.51333	1075
16.52161	1065
16.52989	1073
16.53816	1046
16.54643	1039
16.5547	1034
16.56297	1010
16.57123	1009
16.57949	983
16.58774	953
16.59599	957
16.60424	943
16.61249	926
16.62073	923
16.62897	906
16.6372	897
16.64544	891
16.65367	882
16.66189	885
16.67012	888
16.67834	866
16.68655	870
16.69477	874
16.70298	856
16.71119	872
16.71939	854
16.72759	842
16.73579	838
16.74398	838
16.75218	816
16.76036	801
16.76855	803
16.77673	787
16.78491	772
16.79309	765
16.80126	747
16.80943	750
16.81759	747
16.82576	723
16.83392	724
16.84207	702
16.85023	710
16.85838	691
16.86653	687
16.87467	677
16.88281	667
16.89095	664
16.89908	677
16.90721	683
16.91534	675
16.92347	682
16.93159	669
16.93971	672
16.94782	669
16.95594	651
16.96405	631
16.97215	604
16.98026	578
16.98836	541
